,id,text,annotations,meta,annotation_approver,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
66,891086,tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2674, 'comment': 'Thật tuyệt, chất lượng rất tốt, đúng như shop quảng bá, hoàn thiện đến từng chi tiết, shop rất uy tín, giao hàng đúng hẹn sản phẩm đẹp không chê vào đâu được, mình hài lòng lắm ,sẽ giới thiệu bạn bè người thân ủng hộ shop,', 'annotations': {'16': ['ship +', 'dịch vụ +', 'mẫu mã +'], '21': ['dịch vụ +', 'ship +']}}",,0,1,0,1,0,0,1,0,0
67,891085,chất_lượng sản_phẩm tốt ủng_hộ shop meme ♥,"[{'label': 331, 'user': 15}]","{'review_id': 1876, 'comment': 'chất lượng sản phẩm tốt, sẽ tiếp tục ủng hộ shop thêm nữa, meme  ♥', 'annotations': {'26': ['other'], '24': ['other']}}",,0,0,0,0,0,0,0,0,1
68,891084,tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,"[{'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1439, 'comment': 'Thật tuyệt, chất lượng rất tốt, đúng như shop quảng bá, hoàn thiện đến từng chi tiết, shop rất uy tín, giao hàng đúng hẹn sản phẩm đẹp không chê vào đâu được, mình hài lòng lắm ,sẽ giới thiệu bạn bè người thân ủng hộ shop,', 'annotations': {'26': ['mẫu mã +', 'ship +'], '24': ['mẫu mã +', 'ship +']}}",,0,1,0,1,0,0,0,0,0
69,891083,giao hàng lương sản_phẩm,"[{'label': 330, 'user': 15}]","{'review_id': 1300, 'comment': 'Giao hàng nhanh\nChất lương sp tốt\nShsjkdkdkjfnfjdldjd', 'annotations': {'24': ['trash'], '26': ['ship +']}}",,0,0,0,0,0,0,0,0,0
70,891082,shop uy_tín giao hàng đúng hẹn máy chất_lượng đúng quảng_cáo phong_cách làm_việc chuyên_nghiệp máy đẹp chức_năng chạy mạnh màu_sắc màn_hình hài_lòng ủng_hộ shop một,"[{'label': 346, 'user': 15}, {'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 314, 'comment': 'Shop uy tín, giao hàng đúng hẹn, máy chất lượng rất đúng quảng cáo, phong cách làm việc chuyên nghiệp, máy đẹp, các chức năng chạy rất mạnh, màu sắc màn hình sáng và trong, nói chung là rất hài lòng ,sẽ luôn ủng hộ shop ,chỉ có một từ dành cho shop....Tuyệt....', 'annotations': {'18': ['cấu hình +', 'hiệu năng +', 'mẫu mã +', 'ship +', 'dịch vụ +'], '22': ['mẫu mã +', 'dịch vụ +', 'hiệu năng +', 'ship +']}}",,1,1,1,1,0,0,1,0,0
71,891081,giao hàng 9 nhật vỏ móp méo máy bọc 1 lớp mầu xám thành mầu xanh vỏ mầu xám mắt m máy lớp niêm_phong như bóc không cảm_giác máy new 100 % chất_lượng chờ_đợi không hài_lòng !,"[{'label': 335, 'user': 15}, {'label': 339, 'user': 15}, {'label': 345, 'user': 15}, {'label': 341, 'user': 15}]","{'review_id': 2626, 'comment': 'Giao hàng 9 ngày\nHàng nhật vỏ móp méo. Máy bên trong bọc bằng 1 lớp bóng\nMáy mầu xám nhưng nhận lại thành mầu xanh dù trên vỏ vẫn là mầu xám. Chắc do mắt m có vấn đề\nMáy bên trong lớp seal như đã bóc. Không còn cảm giác máy new 100%. \nNói chung chất lg vs thời gian chờ đợi ko hài lòng!', 'annotations': {'16': ['ship -', 'chính hãng -', 'dịch vụ -', 'mẫu mã -'], '21': ['mẫu mã -', 'ship -']}}",,0,1,0,1,0,1,1,0,0
73,891079,máy_đẹp cấu_hình mạnh game lướt web đều mượt shop giao hàng đúng như quảng_cáo giới_thiệu người_thân bạn_bè ủng_hộ shop ... chi mua hàng shop 5 *,"[{'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 866, 'comment': 'Máy đẹp, cấu hình mạnh, chơi game lướt web đều rất mượt, cảm ơn shop vì đã giao hàng đúng như quảng cáo, sẽ giới thiệu người thân và bạn bè ủng hộ shop ...anh chi em nên mua hàng của shop này... 5*', 'annotations': {'18': ['hiệu năng +', 'cấu hình +', 'mẫu mã +'], '22': ['hiệu năng +', 'cấu hình +', 'mẫu mã +']}}",,1,1,1,0,0,0,0,0,0
74,891078,giao hàng nhanh đúng chủng_loại chưa test máy tạm_thời oke,"[{'label': 334, 'user': 15}]","{'review_id': 240, 'comment': 'Giao hàng nhanh, đúng chủng loại, chưa test máy nhưng tạm thời là ok', 'annotations': {'18': ['ship +'], '22': ['ship +']}}",,0,0,0,1,0,0,0,0,0
75,891077,shop điện_thoại ngoại_hình đẹp pin tốt tiếc không chụp hình mua mua điện_thoại shop 2 shop uy_tín,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2286, 'comment': 'Cảm ơn shop , điện thoại ngoại hình đẹp . Pin tốt , rất tiếc ko có thời gian chụp hình vì mua cho ba . Đã mua điện thoại ở shop 2 lần . Shop uy tín.', 'annotations': {'16': ['dịch vụ +', 'cấu hình +', 'mẫu mã +'], '21': ['cấu hình +', 'mẫu mã +']}}",,1,1,0,0,0,0,1,0,0
76,891076,sản_phẩm oke lắm hài_lòng sản_phẩm tuyệt_vời phục_vụ chu_đáo,"[{'label': 340, 'user': 15}]","{'review_id': 781, 'comment': 'Sản phẩm oke lắm rất hÀi lòng về sản phẩm tuyệt vời phục vụ chu đáo', 'annotations': {'18': ['dịch vụ +'], '22': ['dịch vụ +']}}",,0,0,0,0,0,0,1,0,0
77,891075,5 giao nhanh chất_lượng tiếp,"[{'label': 334, 'user': 15}]","{'review_id': 1836, 'comment': '5 sao. Giao nhanh. \nChất lượng sẽ đánh giá tiếp', 'annotations': {'26': ['ship +'], '24': ['ship +']}}",,0,0,0,1,0,0,0,0,0
78,891074,máy đẹp cấu_hình mạnh_mẽ game lướt web chạy êm chức_năng đều ổn_định pin trâu hài_lòng shop phục_vụ tâm vui_vẻ nhiệt_tình chuyên_nghiệp phong_cách phục_vụ shop giới_thiệu bạn_bè đồng_nghiệp ủng_hộ shop 5 *,"[{'label': 344, 'user': 15}, {'label': 340, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 802, 'comment': 'Máy rất đẹp, cấu hình mạnh mẽ, chơi game nặng lướt web chạy êm, các chức năng đều rất ổn định, \nPin trâu, mình rất hài lòng, \nShop phục vụ rất có tâm ,vui vẻ nhiệt tình ,và chuyên nghiệp, mình rất thích về phong cách phục vụ của shop, sẽ giới thiệu bạn bè và đồng nghiệp ủng hộ shop nhiều hơn nữa,5*', 'annotations': {'18': ['dịch vụ +', 'hiệu năng +', 'cấu hình +', 'mẫu mã +'], '22': ['dịch vụ +', 'hiệu năng +', 'cấu hình +', 'mẫu mã +']}}",,1,1,1,0,0,0,1,0,0
79,891073,sản_phẩm oke,"[{'label': 330, 'user': 15}]","{'review_id': 4, 'comment': 'Sản phẩm ok', 'annotations': {'18': ['trash'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0
80,891072,shop tư_vấn nhiệt_tình giao hàng nhanh bàn_phím hơi chập_chờn không ăn,"[{'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 403, 'comment': 'Shop tư vấn nhiệt tình, giao hàng nhanh. Nhưng có cái dùng đc có cái bàn phím hơi chập chờn ko ăn', 'annotations': {'18': ['ship +', 'dịch vụ +'], '22': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,1,0,0
81,891071,máy_đẹp cấu_hình mạnh game lướt web đều mượt shop giao hàng đúng như quảng_cáo giới_thiệu người_thân bạn_bè ủng_hộ shop ... chi mua hàng shop 5 *,"[{'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 849, 'comment': 'Máy đẹp, cấu hình mạnh, chơi game lướt web đều rất mượt, cảm ơn shop vì đã giao hàng đúng như quảng cáo, sẽ giới thiệu người thân và bạn bè ủng hộ shop ...anh chi em nên mua hàng của shop này... 5*', 'annotations': {'18': ['hiệu năng +', 'cấu hình +', 'mẫu mã +'], '22': ['hiệu năng +', 'cấu hình +', 'mẫu mã +']}}",,1,1,1,0,0,0,0,0,0
82,891070,mua bút tặng ốp bảo_vệ cực xịn shop máy apple care hạn tận 2022 xịn sò thử máy chạy êm sù không niêm_phong nilon máy chuẩn không xước vỏ viền hơi bùn ipados 14.1,"[{'label': 336, 'user': 15}, {'label': 340, 'user': 15}, {'label': 342, 'user': 15}]","{'review_id': 2744, 'comment': 'Mình mua cả bút nên được tặng ốp bảo vệ cực xịn. Shop chọn cho máy có apple care date tận 2022. Quá là xịn sò. Mới dùng thử thấy máy chạy êm, sù ko có seal nilon nhưng máy chuẩn không bị xước gì ở phần vỏ hay viền. Hơi bùn vì ipados 14.1 ạ.', 'annotations': {'16': ['hiệu năng +', 'dịch vụ +'], '21': ['phụ kiện +']}}",,0,0,1,0,0,0,1,1,0
83,891069,mua sản_phẩm shop máy đẹp lắm chất_lượng tốt ứng_dụng hoạt_động bình_ổn màn_hình cảm_ứng màu_sắc rực_rỡ chức_năng cơ_bản đều hoàn_hảo hài_lòng vừa_ý lắm nhân_viên shop nhiệt_tình tâm khách_hàng an_tâm sản_phẩm shop,"[{'label': 344, 'user': 15}, {'label': 340, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 80, 'comment': 'Mình có mua sản phẩm của shop ,máy đẹp lắm, chất lượng rất tốt, các ứng dụng hoạt động bình ổn, màn hình cảm ứng sáng, màu sắc rực rỡ, các chức năng cơ bản đều hoàn hảo, mình hài lòng vừa ý lắm, nhân viên shop cũng nhiệt tình có tâm với khách hàng, mình an tâm khi sử dụng sản phẩm của shop', 'annotations': {'18': ['dịch vụ +', 'cấu hình +', 'hiệu năng +', 'mẫu mã +'], '22': ['dịch vụ +', 'mẫu mã +']}}",,1,1,1,0,0,0,1,0,0
84,891068,giao nhanh máy như giới_thiệu bạn_bè,"[{'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 963, 'comment': 'Giao nhanh. Máy như mới vậy. Sẽ giới thiệu cho bạn bè', 'annotations': {'18': ['ship +', 'chính hãng +'], '22': ['ship +']}}",,0,1,0,1,0,0,0,0,0
85,891067,tầm giá main hơi bẩn tý to màn_hình thay r pin chưa đk tạm_thời 4,"[{'label': 346, 'user': 15}, {'label': 332, 'user': 15}, {'label': 345, 'user': 15}]","{'review_id': 237, 'comment': 'Phù hợp trong tầm giá main hơi bẩn tý thôi.loa to rõ màn hình bị thay r.pin mới nên chưa đánh giá đk.tạm thời cho 4 sao', 'annotations': {'18': ['typo'], '22': ['giá +', 'mẫu mã -']}}",,1,1,0,0,1,0,0,0,0
87,891065,điện_thoại cũ trầy góc mua công_nhân scan hàng tạm,"[{'label': 331, 'user': 15}]","{'review_id': 1315, 'comment': 'Điện thoại cũ vẫn xài được nhưng bị trầy góc nhiều. Mua để cho công nhân scan hàng nên tạm được.', 'annotations': {'24': ['other'], '26': ['mẫu mã -']}}",,0,0,0,0,0,0,0,0,1
88,891064,máy ổn oke pin hơi nhanh,"[{'label': 347, 'user': 15}]","{'review_id': 2419, 'comment': 'Máy ổn mọi thứ dùng ok , chỉ có pin hơi nhanh hết thôi.', 'annotations': {'16': ['cấu hình -'], '21': ['cấu hình -']}}",,1,0,0,0,0,0,0,0,0
90,891062,nghe gọi không mong sản_phẩm oke,"[{'label': 331, 'user': 15}]","{'review_id': 715, 'comment': 'Để nghe gọi ko mong gì hơn. Sản phẩm ok', 'annotations': {'18': ['other'], '22': ['other']}}",,0,0,0,0,0,0,0,0,1
91,891061,ok máy đẹp lỗi youtube coi 1 đoạn quảng_cáo văng,"[{'label': 344, 'user': 15}, {'label': 343, 'user': 15}]","{'review_id': 474, 'comment': 'Ok máy đẹp nhưng lỗi vào YouTube coi 1 đoạn cái quảng cáo văng ra ngoài', 'annotations': {'18': ['mẫu mã +', 'hiệu năng -'], '22': ['hiệu năng -']}}",,0,1,1,0,0,0,0,0,0
92,891060,máy đẹp hình_thức sang_trọng chức_năng hoàn_thiện test sản_phẩm không lỗi đồng_tiền bát gạo shop uy_tín giao hàng đúng như quảng_cáo nhân_viên shop nhiệt_tình vui_vẻ tâm khách_hàng chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop,"[{'label': 342, 'user': 15}, {'label': 332, 'user': 15}, {'label': 340, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 1525, 'comment': 'Máy rất đẹp, hình thức sang trọng, các chức năng hoàn thiện, test qua sản phẩm ko có lỗi gì, thật đáng đồng tiền bát gạo, shop uy tín giao hàng đúng như Quảng cáo, nhân viên shop nhiệt tình ,vui vẻ có tâm với khách hàng, chế độ hậu mãi rõ ràng mình an tâm khi sử dụng sản phẩm của shop', 'annotations': {'26': ['dịch vụ +', 'mẫu mã +'], '24': ['dịch vụ +', 'giá +', 'mẫu mã +']}}",,0,1,1,0,1,0,1,0,0
93,891059,giao hàng nhanh chiều hôm máy_đẹp,"[{'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 726, 'comment': 'Giao hàng nhanh. Chiều đặt sáng hôm sau đã có.  Máy đẹp', 'annotations': {'18': ['mẫu mã +', 'ship +'], '22': ['ship +']}}",,0,1,0,1,0,0,0,0,0
95,891057,shop đóng_gói cẩn_thận hàng đẹp đúng như mô_tả,"[{'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 961, 'comment': 'Shop đóng gói cẩn thận, hàng đẹp đúng như mô tả.', 'annotations': {'18': ['mẫu mã +', 'ship +'], '22': ['trash']}}",,0,1,0,1,0,0,0,0,0
97,891055,shop thân hàng hãng đầy_đủ phụ_kiện,"[{'label': 338, 'user': 15}, {'label': 336, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 510, 'comment': 'Shop thân thiện\nGiao hàng nhanh\nMáy chính hãng, đầy đủ phụ kiện', 'annotations': {'18': ['phụ kiện +', 'chính hãng +', 'ship +', 'dịch vụ +'], '22': ['chính hãng +', 'phụ kiện +', 'ship +', 'dịch vụ +']}}",,0,0,0,1,0,1,0,1,0
99,891053,tốt tầm giá !,"[{'label': 330, 'user': 15}]","{'review_id': 2569, 'comment': 'Tốt trong tầm giá!', 'annotations': {'16': ['giá +'], '21': ['trash']}}",,0,0,0,0,0,0,0,0,0
101,891051,1 hài_lòng chất_lượng sản_phẩm giá_thành oke ship nhanh highly nhaaa !,"[{'label': 332, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2859, 'comment': 'Mới sử dụng 1 ngày và rất hài lòng với chất lượng sản phẩm, giá thành ok mà ship nhanh. Highly recommend nhaaa!!', 'annotations': {'16': ['ship +', 'giá +'], '21': ['giá +', 'ship +']}}",,0,0,0,1,1,0,0,0,0
103,891049,hàng đẹp đúng mẫu mua shop 2 hài_lòng sản_phẩm shop,"[{'label': 344, 'user': 15}]","{'review_id': 1126, 'comment': 'Hàng đẹp đúng mẫu. Đã mua shop 2 lần và rất hài lòng với sản phẩm của shop.', 'annotations': {'24': ['mẫu mã +'], '26': ['other']}}",,0,1,0,0,0,0,0,0,0
105,891047,đầu mua mạng ưng_ý sợ thanks shop nhìu mua hàng shop dài_dài nè 🥰,"[{'label': 330, 'user': 15}]","{'review_id': 2736, 'comment': 'Lần đầu mua trên mạng mà ưng ý dễ sợ, thanks shop nhìu. Sẽ mua hàng của shop dài dài lun nè🥰🥰🥰', 'annotations': {'16': ['other'], '21': ['dịch vụ +']}}",,0,0,0,0,0,0,0,0,0
106,891046,mua ! dịch_vụ chăm_sóc khách_hàng tận_tâm,"[{'label': 332, 'user': 15}, {'label': 340, 'user': 15}]","{'review_id': 2794, 'comment': 'Đáng mua nhé! Dịch vụ chăm sóc khách hàng tận tâm ạ', 'annotations': {'16': ['dịch vụ +'], '21': ['dịch vụ +']}}",,0,0,0,0,1,0,1,0,0
107,891045,hàng nguyên seal kích_hoạt bảo_hành điện_tử mua giao hàng hơi 11.1 16.1 mua đợt sale 11.1 giá tốt,"[{'label': 335, 'user': 15}, {'label': 332, 'user': 15}, {'label': 338, 'user': 15}]","{'review_id': 1523, 'comment': 'Hàng nguyên seal. Kích hoạt bảo hành điện tử ngay ngày mua. Có điều giao hàng hơi lâu, đặt 11.11 đến 16.11 mới nhận được. Mua đợt Sale 11.11 đc giá tốt.', 'annotations': {'26': ['giá +', 'ship -', 'chính hãng +'], '24': ['mẫu mã +', 'ship -']}}",,0,0,0,1,1,1,0,0,0
108,891044,hàng ok đóng_gói đẹp,"[{'label': 334, 'user': 15}]","{'review_id': 2594, 'comment': 'hàng ok. đóng gói đẹp', 'annotations': {'16': ['ship +'], '21': ['trash']}}",,0,0,0,1,0,0,0,0,0
110,891042,n,"[{'label': 330, 'user': 15}]","{'review_id': 2530, 'comment': 'Shshjdidisj6dyfuvpoctxirrzfk,kfxjfzirzjdzbnvhxjdIrxkgxktzirsirruzog phvpyctodigxoctob n', 'annotations': {'16': ['trash'], '21': ['trash']}}",,0,0,0,0,0,0,0,0,0
112,891040,sản_phẩm tốt hiệu_năng hiệu_ứng cảnh đẹp test chưa lỗi mua chủ_yếu game game ngon tốt perfect,"[{'label': 331, 'user': 15}]","{'review_id': 1108, 'comment': '￼￼￼￼￼\n\nmình đang sử dụng sản phẩm này thật sự rất tốt. hiệu năng và hiệu ứng chuyển cảnh đẹp. đã test chưa thấy lỗi gì Mình mua Chủ yếu để chơi game thấy chơi game ngon. Nói chung là tốt..... perfect', 'annotations': {'24': ['other'], '26': ['hiệu năng +']}}",,0,0,0,0,0,0,0,0,1
113,891039,hàng oke,"[{'label': 330, 'user': 15}]","{'review_id': 981, 'comment': 'Nhận hàng rồi thấy ok', 'annotations': {'18': ['other'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0
115,891037,hàng hãng ok đợi bữa mua,"[{'label': 338, 'user': 15}]","{'review_id': 1089, 'comment': 'Hàng chính hãng. Dùng rất ok,đợi vài bữa nữa mua thêm con nữa', 'annotations': {'24': ['chính hãng +'], '26': ['chính hãng +']}}",,0,0,0,0,0,1,0,0,0
116,891036,shop giao hàng nhanh chất_lượng tốt,"[{'label': 334, 'user': 15}]","{'review_id': 1135, 'comment': 'Shop giao hàng nhanh chất lượng rất tốt', 'annotations': {'24': ['ship +'], '26': ['other']}}",,0,0,0,1,0,0,0,0,0
117,891035,sản_phẩm hài_lòng chăm_sóc chu_đáo nhiệt_tình ship hàng hoả_tốc,"[{'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 844, 'comment': 'sản phẩm rất rất hài lòng. chăm sóc rất chu đáo nhiệt tình, ship hàng hoả tốc. mình', 'annotations': {'18': ['dịch vụ +'], '22': ['ship +', 'dịch vụ +']}}",,0,0,0,1,0,0,1,0,0
118,891034,đt kn ngon nyc,"[{'label': 331, 'user': 15}]","{'review_id': 1443, 'comment': 'Đt khá kn ngon hơn con nyc luôn', 'annotations': {'26': ['other'], '24': ['other']}}",,0,0,0,0,0,0,0,0,1
119,891033,máy oke dự_kiến 2 tội shop bọc chống sốc chưa kỹ shop 5,"[{'label': 335, 'user': 15}]","{'review_id': 1550, 'comment': 'Máy ok về sớm hơn dự kiến 2 ngày, mỗi tội shop bọc chống sốc chưa đc kỹ , vẫn cho shop 5 sao', 'annotations': {'26': ['ship -'], '24': ['ship +']}}",,0,0,0,1,0,0,0,0,0
